8_9ecbplus.xml_10,8_10ecbplus.xml_1,0,0
8_11ecbplus.xml_10,8_9ecbplus.xml_10,0,1
8_8ecbplus.xml_10,8_9ecbplus.xml_10,0,1
8_2ecbplus.xml_10,8_8ecbplus.xml_10,0,0
8_6ecb.xml_10,8_8ecbplus.xml_10,0,0
8_10ecbplus.xml_10,8_2ecbplus.xml_10,0,0
8_4ecb.xml_10,8_6ecb.xml_10,0,0
30_6ecb.xml_10,30_13ecbplus.xml_10,0,0
30_13ecb.xml_10,30_6ecb.xml_10,0,0
30_1ecbplus.xml_10,30_13ecbplus.xml_10,0,0
30_6ecbplus.xml_10,30_13ecb.xml_10,0,0
30_10ecbplus.xml_10,30_13ecbplus.xml_10,1,1
30_10ecbplus.xml_10,30_13ecb.xml_10,1,0
24_5ecbplus.xml_10,24_10ecb.xml_1,0,0
24_2ecbplus.xml_10,24_2ecbplus.xml_1,0,1
24_2ecbplus.xml_10,24_5ecbplus.xml_10,0,0
24_9ecbplus.xml_10,24_5ecbplus.xml_10,0,0
24_10ecbplus.xml_10,24_9ecbplus.xml_10,0,0
24_8ecb.xml_10,24_10ecb.xml_1,0,0
4_12ecb.xml_10,4_3ecbplus.xml_10,0,0
4_4ecb.xml_10,4_12ecb.xml_10,0,0
3_10ecbplus.xml_10,3_6ecbplus.xml_10,0,0
13_9ecbplus.xml_10,13_8ecbplus.xml_1,0,0
13_22ecb.xml_10,13_11ecbplus.xml_1,0,0
14_5ecbplus.xml_10,14_11ecbplus.xml_1,0,0
14_2ecb.xml_10,14_11ecbplus.xml_1,0,0
14_9ecbplus.xml_10,14_11ecbplus.xml_1,0,0
14_9ecb.xml_10,14_7ecbplus.xml_1,0,0
14_10ecb.xml_10,14_2ecb.xml_10,0,0
14_3ecbplus.xml_10,14_11ecbplus.xml_1,1,1
14_3ecbplus.xml_10,14_2ecb.xml_10,1,0
14_3ecb.xml_10,14_2ecb.xml_10,1,1
14_3ecb.xml_10,14_9ecbplus.xml_10,1,0
22_9ecb.xml_10,22_10ecbplus.xml_1,0,0
22_12ecbplus.xml_10,22_9ecb.xml_10,0,0
22_2ecbplus.xml_10,22_12ecbplus.xml_10,0,1
22_7ecbplus.xml_10,22_2ecbplus.xml_10,0,0
22_1ecb.xml_10,22_9ecb.xml_10,0,0
22_8ecb.xml_10,22_1ecb.xml_10,0,0
22_14ecbplus.xml_10,22_12ecbplus.xml_10,0,0
22_11ecbplus.xml_10,22_12ecbplus.xml_1,0,0
22_1ecbplus.xml_10,22_14ecbplus.xml_10,0,1
22_1ecbplus.xml_10,22_2ecbplus.xml_10,0,0
25_10ecbplus.xml_10,25_5ecbplus.xml_10,0,0
25_8ecbplus.xml_10,25_5ecbplus.xml_10,0,0
25_11ecbplus.xml_10,25_10ecbplus.xml_10,0,0
25_9ecbplus.xml_10,25_5ecbplus.xml_10,1,1
25_9ecbplus.xml_10,25_10ecbplus.xml_10,1,0
25_14ecbplus.xml_10,25_9ecbplus.xml_10,1,1
25_14ecbplus.xml_10,25_10ecbplus.xml_10,1,0
25_6ecbplus.xml_10,25_14ecbplus.xml_10,1,1
25_6ecbplus.xml_10,25_8ecbplus.xml_10,1,0
25_3ecbplus.xml_10,25_14ecbplus.xml_10,1,1
25_3ecbplus.xml_10,25_10ecbplus.xml_10,1,0
33_4ecb.xml_100,33_6ecbplus.xml_1,0,0
30_2ecb.xml_100,30_13ecbplus.xml_10,0,0
33_1ecb.xml_101,33_6ecbplus.xml_1,0,0
27_4ecbplus.xml_101,27_11ecbplus.xml_10,0,0
28_9ecbplus.xml_101,28_2ecbplus.xml_1,0,0
27_3ecbplus.xml_102,27_2ecb.xml_10,0,0
27_7ecbplus.xml_103,27_4ecbplus.xml_101,0,0
28_9ecbplus.xml_103,28_9ecbplus.xml_101,0,0
30_1ecb.xml_103,30_2ecb.xml_100,0,0
27_3ecbplus.xml_104,27_3ecbplus.xml_102,0,0
27_7ecbplus.xml_104,27_2ecb.xml_10,0,0
30_1ecb.xml_104,30_6ecb.xml_10,0,0
27_3ecbplus.xml_105,27_3ecbplus.xml_102,0,0
28_1ecbplus.xml_105,28_8ecbplus.xml_1,0,1
33_1ecb.xml_106,33_1ecb.xml_101,0,0
28_7ecbplus.xml_106,28_9ecbplus.xml_103,0,1
28_7ecbplus.xml_106,28_2ecbplus.xml_1,0,0
28_1ecbplus.xml_106,28_1ecbplus.xml_105,0,0
33_1ecb.xml_107,33_1ecb.xml_106,0,0
30_1ecb.xml_107,30_6ecb.xml_10,0,0
30_9ecbplus.xml_107,30_6ecb.xml_10,0,0
33_1ecb.xml_108,33_1ecb.xml_106,0,0
32_2ecbplus.xml_109,32_3ecbplus.xml_10,0,0
33_1ecb.xml_109,33_1ecb.xml_107,0,0
28_1ecbplus.xml_109,28_1ecbplus.xml_105,0,0
30_2ecb.xml_109,30_13ecbplus.xml_10,0,0
32_9ecbplus.xml_11,32_5ecbplus.xml_10,0,1
32_9ecbplus.xml_11,32_9ecbplus.xml_10,0,0
32_5ecbplus.xml_11,32_9ecbplus.xml_11,1,1
32_5ecbplus.xml_11,32_6ecb.xml_10,1,0
32_6ecb.xml_11,32_6ecb.xml_10,0,0
20_3ecbplus.xml_11,20_3ecbplus.xml_10,0,0
20_4ecb.xml_11,20_6ecbplus.xml_10,0,0
20_1ecbplus.xml_11,20_3ecbplus.xml_10,0,0
20_4ecbplus.xml_11,20_11ecbplus.xml_10,0,1
20_4ecbplus.xml_11,20_4ecbplus.xml_10,0,0
20_11ecbplus.xml_11,20_8ecbplus.xml_10,0,1
20_11ecbplus.xml_11,20_11ecbplus.xml_10,0,0
27_11ecbplus.xml_11,27_11ecbplus.xml_10,0,0
27_16ecb.xml_11,27_11ecbplus.xml_10,0,0
11_3ecbplus.xml_11,11_1ecbplus.xml_1,0,0
11_3ecb.xml_11,11_1ecb.xml_10,1,1
11_3ecb.xml_11,11_4ecb.xml_10,1,0
11_9ecb.xml_11,11_3ecb.xml_11,0,0
11_4ecb.xml_11,11_1ecb.xml_10,0,1
11_4ecb.xml_11,11_1ecbplus.xml_1,0,0
11_8ecb.xml_11,11_3ecb.xml_11,1,1
11_8ecb.xml_11,11_4ecb.xml_10,1,0
7_5ecbplus.xml_11,7_4ecbplus.xml_10,0,1
7_5ecbplus.xml_11,7_8ecbplus.xml_10,0,0
7_8ecbplus.xml_11,7_9ecbplus.xml_10,0,1
7_8ecbplus.xml_11,7_8ecbplus.xml_10,0,0
7_10ecbplus.xml_11,7_8ecbplus.xml_11,0,0
7_9ecbplus.xml_11,7_4ecbplus.xml_10,1,1
7_9ecbplus.xml_11,7_6ecbplus.xml_10,1,0
7_5ecb.xml_11,7_8ecbplus.xml_11,0,0
29_3ecb.xml_11,29_6ecbplus.xml_10,0,0
29_6ecbplus.xml_11,29_6ecbplus.xml_10,0,0
16_3ecbplus.xml_11,16_3ecbplus.xml_10,0,0
16_1ecbplus.xml_11,16_3ecbplus.xml_10,0,0
16_2ecbplus.xml_11,16_8ecbplus.xml_10,0,1
16_2ecbplus.xml_11,16_2ecbplus.xml_10,0,0
16_8ecbplus.xml_11,16_3ecbplus.xml_10,1,1
16_8ecbplus.xml_11,16_11ecbplus.xml_10,1,0
16_5ecbplus.xml_11,16_11ecbplus.xml_10,0,1
16_5ecbplus.xml_11,16_5ecbplus.xml_10,0,0
6_4ecb.xml_11,6_11ecbplus.xml_1,0,0
6_1ecbplus.xml_11,6_11ecbplus.xml_1,1,1
6_1ecbplus.xml_11,6_6ecbplus.xml_10,1,0
6_4ecbplus.xml_11,6_1ecbplus.xml_11,0,1
6_4ecbplus.xml_11,6_7ecbplus.xml_10,0,0
6_1ecb.xml_11,6_9ecb.xml_10,0,1
6_1ecb.xml_11,6_1ecb.xml_10,0,0
28_10ecb.xml_11,28_10ecb.xml_10,0,0
28_4ecb.xml_11,28_10ecb.xml_10,0,0
1_13ecb.xml_11,1_13ecb.xml_10,0,0
1_16ecbplus.xml_11,1_16ecbplus.xml_10,0,0
1_18ecbplus.xml_11,1_16ecbplus.xml_10,1,1
1_18ecbplus.xml_11,1_20ecbplus.xml_10,1,0
1_20ecbplus.xml_11,1_20ecbplus.xml_10,0,0
10_1ecb.xml_11,10_5ecb.xml_10,0,0
10_5ecb.xml_11,10_5ecb.xml_10,0,0
10_15ecbplus.xml_11,10_18ecbplus.xml_10,0,1
10_15ecbplus.xml_11,10_1ecb.xml_11,0,0
10_6ecb.xml_11,10_1ecb.xml_11,0,1
19_2ecbplus.xml_11,19_2ecbplus.xml_10,0,0
19_11ecb.xml_11,19_7ecbplus.xml_10,0,0
19_4ecb.xml_11,19_5ecbplus.xml_1,0,0
19_8ecbplus.xml_11,19_5ecbplus.xml_1,0,1
19_8ecbplus.xml_11,19_4ecb.xml_11,0,0
19_3ecbplus.xml_11,19_3ecbplus.xml_10,0,0
19_6ecbplus.xml_11,19_6ecbplus.xml_10,0,0
19_10ecbplus.xml_11,19_6ecbplus.xml_11,1,1
19_10ecbplus.xml_11,19_11ecb.xml_11,1,0
19_10ecb.xml_11,19_5ecb.xml_10,1,1
19_10ecb.xml_11,19_7ecb.xml_10,1,0
19_7ecb.xml_11,19_4ecb.xml_11,0,1
19_7ecb.xml_11,19_7ecb.xml_10,0,0
26_10ecbplus.xml_11,26_10ecbplus.xml_10,0,0
26_3ecbplus.xml_11,26_3ecbplus.xml_10,0,0
26_7ecbplus.xml_11,26_4ecbplus.xml_10,1,1
26_7ecbplus.xml_11,26_6ecbplus.xml_10,1,0
8_9ecbplus.xml_11,8_9ecbplus.xml_10,1,1
8_9ecbplus.xml_11,8_4ecb.xml_10,1,0
8_11ecbplus.xml_11,8_11ecbplus.xml_10,0,0
8_8ecbplus.xml_11,8_8ecbplus.xml_10,0,0
8_2ecbplus.xml_11,8_2ecbplus.xml_10,0,0
8_10ecbplus.xml_11,8_2ecbplus.xml_10,0,0
8_4ecb.xml_11,8_6ecb.xml_10,1,1
8_4ecb.xml_11,8_10ecbplus.xml_1,1,0
31_12ecb.xml_11,31_12ecb.xml_10,0,0
31_9ecbplus.xml_11,31_12ecb.xml_10,0,0
31_6ecbplus.xml_11,31_12ecb.xml_10,0,0
30_8ecbplus.xml_11,30_1ecbplus.xml_10,0,1
30_8ecbplus.xml_11,30_13ecbplus.xml_10,0,0
30_6ecb.xml_11,30_6ecb.xml_10,0,0
30_2ecbplus.xml_11,30_6ecb.xml_10,0,0
30_6ecbplus.xml_11,30_6ecbplus.xml_10,0,0
30_10ecbplus.xml_11,30_13ecbplus.xml_10,1,1
30_10ecbplus.xml_11,30_2ecb.xml_109,1,0
24_3ecb.xml_11,24_5ecbplus.xml_10,0,0
24_14ecb.xml_11,24_10ecb.xml_1,0,1
24_5ecb.xml_11,24_3ecb.xml_11,0,0
24_2ecbplus.xml_11,24_5ecb.xml_11,0,0
24_9ecbplus.xml_11,24_5ecbplus.xml_10,0,1
24_9ecbplus.xml_11,24_9ecbplus.xml_10,0,0
24_10ecbplus.xml_11,24_9ecbplus.xml_10,0,1
24_10ecbplus.xml_11,24_10ecbplus.xml_10,0,0
24_8ecb.xml_11,24_10ecb.xml_1,0,1
24_8ecb.xml_11,24_8ecb.xml_10,0,0
4_10ecbplus.xml_11,4_3ecbplus.xml_10,0,0
4_12ecb.xml_11,4_12ecb.xml_10,0,0
3_6ecbplus.xml_11,3_6ecbplus.xml_10,0,0
3_10ecbplus.xml_11,3_6ecbplus.xml_10,0,1
3_10ecbplus.xml_11,3_10ecbplus.xml_10,0,0
3_7ecbplus.xml_11,3_10ecbplus.xml_11,1,1
3_7ecbplus.xml_11,3_6ecbplus.xml_11,1,0
3_2ecb.xml_11,3_6ecbplus.xml_10,0,0
13_12ecb.xml_11,13_13ecbplus.xml_1,0,0
14_5ecbplus.xml_11,14_5ecbplus.xml_10,0,0
14_9ecbplus.xml_11,14_9ecbplus.xml_10,0,0
14_9ecb.xml_11,14_9ecb.xml_10,0,0
14_3ecb.xml_11,14_9ecb.xml_10,1,1
14_3ecb.xml_11,14_9ecbplus.xml_11,1,0
22_10ecbplus.xml_11,22_3ecbplus.xml_1,0,1
22_10ecbplus.xml_11,22_10ecbplus.xml_1,0,0
22_9ecb.xml_11,22_10ecbplus.xml_11,0,0
22_5ecbplus.xml_11,22_10ecbplus.xml_11,0,0
22_7ecbplus.xml_11,22_7ecbplus.xml_10,0,0
22_1ecb.xml_11,22_7ecbplus.xml_11,0,0
22_8ecb.xml_11,22_8ecb.xml_10,0,0
22_14ecbplus.xml_11,22_12ecbplus.xml_10,1,1
22_14ecbplus.xml_11,22_1ecb.xml_11,1,0
22_1ecbplus.xml_11,22_1ecb.xml_10,0,0
25_14ecb.xml_11,25_5ecbplus.xml_10,0,0
25_1ecb.xml_11,25_14ecb.xml_11,0,0
25_5ecbplus.xml_11,25_5ecbplus.xml_10,0,0
25_10ecbplus.xml_11,25_5ecbplus.xml_10,1,1
25_10ecbplus.xml_11,25_11ecbplus.xml_10,1,0
25_9ecb.xml_11,25_1ecb.xml_11,0,0
25_11ecbplus.xml_11,25_5ecbplus.xml_10,1,1
25_11ecbplus.xml_11,25_9ecb.xml_11,1,0
25_15ecb.xml_11,25_14ecb.xml_11,0,0
25_9ecbplus.xml_11,25_5ecbplus.xml_10,0,1
25_9ecbplus.xml_11,25_11ecbplus.xml_10,0,0
25_6ecbplus.xml_11,25_6ecbplus.xml_10,0,0
25_13ecbplus.xml_11,25_8ecbplus.xml_10,1,1
25_13ecbplus.xml_11,25_15ecb.xml_11,1,0
32_5ecbplus.xml_110,32_9ecbplus.xml_10,0,1
32_5ecbplus.xml_110,32_5ecbplus.xml_10,0,0
33_1ecb.xml_110,33_1ecb.xml_109,0,0
33_3ecbplus.xml_110,33_1ecb.xml_106,0,0
28_7ecbplus.xml_110,28_7ecbplus.xml_106,0,0
28_1ecbplus.xml_110,28_4ecbplus.xml_10,0,1
28_1ecbplus.xml_110,28_1ecbplus.xml_105,0,0
30_2ecb.xml_110,30_2ecb.xml_109,0,0
28_1ecbplus.xml_111,28_1ecbplus.xml_110,1,1
28_1ecbplus.xml_111,28_9ecbplus.xml_103,1,0
28_1ecbplus.xml_112,28_1ecbplus.xml_109,0,0
30_2ecb.xml_112,30_2ecb.xml_109,0,0
33_3ecb.xml_113,33_6ecbplus.xml_1,0,0
30_2ecb.xml_113,30_2ecb.xml_112,1,1
30_2ecb.xml_113,30_6ecbplus.xml_11,1,0
33_3ecb.xml_114,33_3ecb.xml_113,1,1
33_3ecb.xml_114,33_3ecbplus.xml_110,1,0
33_3ecbplus.xml_114,33_3ecbplus.xml_110,0,0
30_2ecb.xml_114,30_2ecb.xml_112,1,1
30_2ecb.xml_114,30_6ecbplus.xml_11,1,0
32_2ecbplus.xml_115,32_9ecbplus.xml_10,0,1
32_2ecbplus.xml_115,32_3ecbplus.xml_10,0,0
33_3ecb.xml_115,33_3ecb.xml_114,1,1
33_3ecb.xml_115,33_3ecbplus.xml_114,1,0
33_1ecb.xml_115,33_1ecb.xml_101,0,0
30_2ecb.xml_115,30_2ecb.xml_114,1,1
30_2ecb.xml_115,30_6ecbplus.xml_11,1,0
32_2ecbplus.xml_116,32_2ecbplus.xml_109,0,0
33_3ecb.xml_116,33_3ecb.xml_113,0,1
33_3ecb.xml_116,33_6ecbplus.xml_1,0,0
33_1ecb.xml_116,33_3ecb.xml_113,0,0
28_7ecbplus.xml_116,28_9ecbplus.xml_101,0,1
28_7ecbplus.xml_116,28_7ecbplus.xml_106,0,0
30_2ecb.xml_116,30_2ecb.xml_115,1,1
30_2ecb.xml_116,30_6ecbplus.xml_11,1,0
33_1ecb.xml_117,33_1ecb.xml_116,0,0
30_2ecb.xml_117,30_2ecb.xml_113,0,1
30_2ecb.xml_118,30_2ecb.xml_115,1,1
30_2ecb.xml_118,30_2ecb.xml_117,1,0
3_2ecbplus.xml_118,3_6ecbplus.xml_10,1,1
3_2ecbplus.xml_118,3_2ecb.xml_11,1,0
27_11ecbplus.xml_119,27_11ecbplus.xml_10,0,0
32_7ecb.xml_12,32_7ecb.xml_10,0,0
32_9ecbplus.xml_12,32_9ecbplus.xml_11,0,0
32_11ecbplus.xml_12,32_9ecbplus.xml_10,0,1
32_11ecbplus.xml_12,32_9ecbplus.xml_11,0,0
32_5ecbplus.xml_12,32_9ecbplus.xml_12,1,1
32_5ecbplus.xml_12,32_6ecb.xml_11,1,0
32_6ecb.xml_12,32_6ecb.xml_10,0,0
33_9ecbplus.xml_12,33_6ecbplus.xml_1,0,0
20_1ecbplus.xml_12,20_3ecbplus.xml_10,0,1
20_4ecbplus.xml_12,20_4ecbplus.xml_10,0,0
20_11ecbplus.xml_12,20_6ecbplus.xml_10,1,1
20_11ecbplus.xml_12,20_8ecbplus.xml_10,1,0
27_2ecb.xml_12,27_16ecb.xml_11,0,1
27_2ecb.xml_12,27_2ecb.xml_10,0,0
27_6ecb.xml_12,27_2ecb.xml_10,0,0
27_10ecbplus.xml_12,27_2ecb.xml_10,0,0
9_5ecb.xml_12,9_10ecb.xml_10,0,0
11_3ecbplus.xml_12,11_3ecbplus.xml_11,0,0
11_1ecb.xml_12,11_3ecbplus.xml_11,0,0
11_3ecb.xml_12,11_3ecb.xml_11,0,0
11_9ecb.xml_12,11_4ecb.xml_10,0,1
11_9ecb.xml_12,11_3ecb.xml_11,0,0
11_2ecbplus.xml_12,11_1ecbplus.xml_1,1,1
11_2ecbplus.xml_12,11_4ecb.xml_10,1,0
11_4ecb.xml_12,11_4ecb.xml_11,0,0
11_8ecb.xml_12,11_8ecb.xml_11,0,0
7_5ecbplus.xml_12,7_5ecbplus.xml_11,1,1
7_5ecbplus.xml_12,7_5ecb.xml_11,1,0
7_8ecbplus.xml_12,7_5ecbplus.xml_11,0,1
7_8ecbplus.xml_12,7_8ecbplus.xml_11,0,0
7_10ecbplus.xml_12,7_10ecbplus.xml_11,1,1
7_10ecbplus.xml_12,7_5ecb.xml_11,1,0
7_4ecbplus.xml_12,7_10ecbplus.xml_12,1,1
7_4ecbplus.xml_12,7_5ecb.xml_11,1,0
7_9ecbplus.xml_12,7_10ecbplus.xml_12,1,1
7_9ecbplus.xml_12,7_5ecb.xml_11,1,0
7_5ecb.xml_12,7_9ecbplus.xml_11,0,0
29_6ecbplus.xml_12,29_6ecbplus.xml_10,0,0
29_3ecbplus.xml_12,29_3ecbplus.xml_10,0,0
16_3ecbplus.xml_12,16_3ecbplus.xml_10,0,0
16_1ecbplus.xml_12,16_8ecbplus.xml_10,0,1
16_1ecbplus.xml_12,16_3ecbplus.xml_10,0,0
16_7ecbplus.xml_12,16_3ecbplus.xml_10,0,0
16_8ecbplus.xml_12,16_8ecbplus.xml_11,0,0
6_5ecbplus.xml_12,6_7ecbplus.xml_10,0,1
6_5ecbplus.xml_12,6_11ecbplus.xml_1,0,0
6_4ecb.xml_12,6_11ecbplus.xml_1,0,0
6_1ecbplus.xml_12,6_7ecbplus.xml_10,1,1
6_1ecbplus.xml_12,6_1ecb.xml_11,1,0
6_4ecbplus.xml_12,6_4ecbplus.xml_11,0,0
6_6ecbplus.xml_12,6_1ecbplus.xml_11,0,0
6_3ecb.xml_12,6_1ecb.xml_10,0,0
28_4ecb.xml_12,28_4ecb.xml_11,0,0
1_11ecbplus.xml_12,1_13ecb.xml_10,0,0
1_8ecb.xml_12,1_13ecb.xml_10,0,1
1_8ecb.xml_12,1_11ecbplus.xml_12,0,0
1_16ecbplus.xml_12,1_16ecbplus.xml_10,0,0
1_3ecb.xml_12,1_8ecb.xml_12,0,1
1_3ecb.xml_12,1_11ecbplus.xml_12,0,0
1_6ecbplus.xml_12,1_11ecbplus.xml_12,0,0
10_18ecbplus.xml_12,10_5ecb.xml_10,0,0
19_2ecbplus.xml_12,19_2ecbplus.xml_10,0,0
19_11ecb.xml_12,19_2ecbplus.xml_12,0,0
19_8ecbplus.xml_12,19_8ecbplus.xml_11,0,0
19_3ecbplus.xml_12,19_6ecbplus.xml_11,0,1
19_3ecbplus.xml_12,19_3ecbplus.xml_10,0,0
19_1ecb.xml_12,19_11ecb.xml_11,0,1
19_1ecb.xml_12,19_7ecbplus.xml_10,0,0
19_10ecbplus.xml_12,19_10ecbplus.xml_11,0,1
19_10ecbplus.xml_12,19_5ecb.xml_10,0,0
19_10ecb.xml_12,19_1ecb.xml_12,0,1
19_10ecb.xml_12,19_7ecbplus.xml_10,0,0
26_10ecbplus.xml_12,26_4ecbplus.xml_10,0,1
26_10ecbplus.xml_12,26_10ecbplus.xml_10,0,0
26_3ecbplus.xml_12,26_10ecbplus.xml_10,0,1
26_3ecbplus.xml_12,26_3ecbplus.xml_10,0,0
26_8ecbplus.xml_12,26_4ecbplus.xml_10,1,1
26_8ecbplus.xml_12,26_6ecbplus.xml_10,1,0
8_9ecbplus.xml_12,8_9ecbplus.xml_10,0,0
8_6ecbplus.xml_12,8_9ecbplus.xml_10,0,0
8_11ecbplus.xml_12,8_8ecbplus.xml_11,0,1
8_11ecbplus.xml_12,8_11ecbplus.xml_10,0,0
8_8ecbplus.xml_12,8_8ecbplus.xml_10,0,0
8_2ecbplus.xml_12,8_9ecbplus.xml_11,0,0
8_8ecb.xml_12,8_6ecb.xml_10,0,1
8_8ecb.xml_12,8_8ecbplus.xml_10,0,0
31_12ecb.xml_12,31_12ecb.xml_10,0,0
31_6ecbplus.xml_12,31_6ecbplus.xml_11,0,0
30_13ecbplus.xml_12,30_1ecbplus.xml_10,0,1
30_13ecbplus.xml_12,30_13ecbplus.xml_10,0,0
30_5ecbplus.xml_12,30_6ecbplus.xml_11,0,1
30_5ecbplus.xml_12,30_13ecbplus.xml_10,0,0
30_8ecbplus.xml_12,30_8ecbplus.xml_11,0,0
30_6ecb.xml_12,30_2ecb.xml_113,0,1
30_6ecb.xml_12,30_6ecb.xml_10,0,0
30_11ecbplus.xml_12,30_8ecbplus.xml_11,0,0
30_2ecbplus.xml_12,30_2ecbplus.xml_11,0,0
30_4ecbplus.xml_12,30_2ecbplus.xml_12,0,1
30_4ecbplus.xml_12,30_2ecbplus.xml_11,0,0
30_6ecbplus.xml_12,30_6ecbplus.xml_10,0,0
30_10ecbplus.xml_12,30_13ecbplus.xml_12,1,1
